episode,return,avg_speed_kmh,avg_queue_m
347,5601.02545,64.14440165797464,174.69189572540026
348,5294.588152,60.56245062585716,164.40882693203923
349,5437.19148,61.94057386450639,166.3064486383526
350,5481.019993,62.98189836462971,173.0673175965811
351,5458.835929,62.14423159180216,166.5393218652991
352,5486.386382,62.517184866517546,167.97298346644783
353,5597.064412,64.32106011902776,176.78856685890406
354,5610.28857,64.20101558234195,174.48610836236912
355,5420.971753,62.088236479908666,169.13471869965466
356,5585.769502,63.72213559987842,171.74056415805202
357,5408.045313,61.71492254061601,166.47878267144003
358,5627.850018,64.1690627000921,172.70312550522402
359,5374.835008,61.7698671386298,169.79575404858358
360,5334.70782,61.29346389222427,168.37565395853963
361,5236.586548,60.554372791716204,169.1615156248558
362,5203.841306,59.71702125447179,163.51677035302876
363,5543.974202,63.77507312212857,175.7528810396758
364,5286.957559,60.189076106773,161.31096445559797
365,5400.254648,61.619106579507736,166.16984513700677
366,5460.740906,62.380986520560356,168.7481230046888
367,5385.233263,61.84014851457354,169.63204654368576
368,5333.262502,60.928345236453104,164.84491057279743
369,5354.758235,61.57919197970873,169.56206687814242
370,5387.709438,61.374678151748846,164.7709950544202
371,5511.272072,63.28176590238061,173.54498631620942
372,5297.521287,60.459814211911414,163.13803487745972
373,5399.837047,61.79890919536084,168.0026713729052
374,5495.582089,62.91377522367575,171.17257817922777
375,5410.184842,61.567315741727676,164.82442060966343
376,5243.271024,59.769766110653975,160.75840911468168
377,5548.942623,63.548162239095596,173.06973712419588
378,5464.371878,62.359258872855236,168.2282655691126
379,5531.318696,63.444687769065155,173.5036529937187
380,5533.586963,63.33503901452999,172.21814320460845
381,5237.049701,59.72324364583299,160.81162804213315
382,5322.444615,61.69823154338842,173.44526414877672
383,5399.383867,62.24954684131961,172.54681284473543
384,5281.753719,60.07446958699125,160.5985525901192
385,5437.516405,62.09503681974163,167.82400115307232
386,5492.762395,62.86227001457253,170.89250052307162
387,5378.964161,62.853693857016964,180.28992513078467
388,5393.596326,62.09751291934914,171.50876872361212
389,5643.316711,64.59413639744558,175.66497140435442
390,5644.272674,64.55517528099935,175.19569662271425
391,5326.764882,61.497543516160945,171.07836162307737
392,5423.82787,62.25767432493463,170.59108742084905
393,5688.875894,65.08785464601792,176.80555531574277
394,5695.817444,65.57268651702817,181.0754114737129
395,5534.094409,63.297373532488095,171.799201214635
396,5635.855182,64.30910497917608,173.4364513239402
397,5600.612673,64.25566079206388,175.83888518456442
398,5802.50723,66.39748029349253,180.43253380087052
399,5523.407739,63.33257035010253,173.04172522245605
400,5641.27323,64.41551476880285,174.04904515350304
401,5509.603497,63.81732530746331,179.03962830255378
402,5633.518091,64.278247694893,173.32263600833934
403,5482.041658,62.86747399030882,171.8379350654342
404,5382.729929,61.82366145647983,169.67578718289255
405,5628.31201,64.39517300231071,174.92572917559895
406,5339.874413,61.573432105881665,170.74478663206617
407,5502.732819,63.23483820405415,173.78731379045988
408,5393.961279,62.26853597884568,173.18858656330147
409,5695.366698,64.95190645798093,174.905173079651
410,5623.153026,64.16164096073102,173.02032412738512
411,5512.883986,63.151986590113985,172.11286705092036
412,5603.200598,64.23755181074624,175.44213490139498
413,5349.472342,61.55906279995829,169.8012661485748
414,5551.414198,63.647064482594345,173.85279500190535
415,5635.443897,65.26401482578653,183.01982348392906
416,5664.645892,64.99935238804821,177.9396995282752
417,5402.433791,62.9139366804488,178.936550855882
418,5568.162375,64.1295694234545,177.282163002708
419,5607.129178,64.32457240315198,175.98495916425108
420,5609.14578,64.20001326648028,174.5713176974427
421,5609.00429,64.082063787211,173.4036137188937
422,5539.366974,63.67357643753743,175.1218499033936
423,5380.110231,61.58767160945275,167.53419687434427
424,5622.120898,64.0869993607263,172.35991874012325
425,5362.804856,61.60471241458504,169.14671951792346
426,5486.304116,62.9690405324312,172.49839569099
427,5729.736573,65.7235510479121,179.75746270496035
428,5586.186359,64.12643714106854,175.74884147642297
429,5466.711878,62.58138318548429,170.25450865362498
430,5632.424114,64.86560354347934,179.28735925358458
431,5607.603246,64.38911873400468,176.5909168653044
432,5765.699178,65.95204734337365,179.04554195660924
433,5585.63918,63.95244467042751,174.05451502747195
434,5801.435499,66.51150264888118,181.66206827198815
435,5735.355814,65.79179216108923,179.97160381163252
436,5795.454937,66.3148216506694,180.19363844968456
437,5800.194216,66.00833381482303,176.73382011872914
438,5801.435499,66.51150264888118,181.66206827198815
439,5779.229532,65.96004980743342,177.9980370524735
440,5691.494953,65.30752639801538,178.78401789749628
441,5807.770943,66.40930489038952,180.11213695728128
442,5801.435499,66.51150264888118,181.66206827198815
443,5742.506347,66.02167211325063,181.67452551609216
444,5467.203944,63.386800365169016,178.26767501498938
445,5721.753861,65.53806926308835,178.56787087219243
446,5612.472385,64.47107907995395,177.0047587495805
447,5650.113847,64.79945574504337,177.15173685244662
448,5620.962372,64.52102726442529,176.79674164537724
449,5601.813226,64.98835669610924,183.06579816499877
450,5745.009193,65.836676123027,179.6159951336012
451,5631.655245,64.64151645642636,177.11056080085902
452,5674.286103,64.97720876838557,176.91491245952685
453,5718.715607,65.40565046516879,177.4968707523595
454,5736.022623,65.69901639679827,178.988278694118
455,5734.500611,65.63628229242661,178.48777197615334
456,5646.690984,64.6268621186276,175.71103916731826
457,5696.257453,65.1864006440299,177.17588533339162
458,5569.191545,63.766079483686674,173.5614994533216
459,5707.288659,65.2472927184512,176.86553896189199
460,5679.913336,65.00465101454519,176.72039881965847
461,5664.410683,65.052774935065,178.4935257931403
462,5611.956737,64.0391188416554,172.72812702691607
463,5599.857567,64.23556759367594,175.70087868850956
464,5801.435499,66.51150264888118,181.66206827198815
465,5603.737073,64.23705927429357,175.3925032976135
466,5680.549157,64.96166278024666,176.23753135961888
467,5521.527551,63.62275762282619,176.1002802792844
468,5603.060627,64.10857529639816,174.1640340753384
469,5726.303512,65.5472550487088,178.2805911871569
470,5684.531297,65.17851378822455,178.07419644252647
471,5620.451649,64.47566128232069,176.38564211298237
472,5771.43758,66.28019844762822,181.84885277784585
473,5663.534631,64.818306799259,176.22184871406643
474,5641.145564,64.47236369373738,174.62817329603385
475,5774.056089,66.1138666986511,179.96732621528858
476,5604.432608,64.24134728825514,175.37742218636942
477,5665.904292,65.03130281421042,178.15433713536262
478,5660.569232,65.07317742641393,179.01767161084308
479,5735.84963,65.82544219821223,180.26695280188656
480,5792.846174,66.26346596423647,179.89747846407985
481,5670.773623,65.06346145851496,178.07014604293954
482,5721.166191,65.43371113642183,177.57326212560835
483,5693.36235,65.30671809280369,178.62031844783507
484,5790.154031,66.15780499960556,179.0652141084921
485,5800.838802,66.4210076453823,180.80684297146493
486,5679.22468,64.85846821707322,175.3159588059014
487,5609.928701,64.67171973037144,179.22313892788372
488,5733.209478,65.753080371157,179.7633471939657
489,5680.330026,65.16368630584188,178.27602755561142
490,5681.722608,64.982608044418,176.34919641145643
491,5656.898556,64.67896028807779,175.3813898999082
492,5796.317606,66.24311475385713,179.40468033650407
493,5549.083935,63.747406652785116,175.05040531221997
494,5506.751449,63.0022125630305,171.12617153735508
495,5662.433075,65.13928664868328,179.52344359444547
496,5768.513828,65.85653226056179,177.85583689971958
497,5711.160115,65.39694317858695,178.039422162063
498,5519.742623,63.39217184924759,173.9431665661204
499,5667.809571,65.02515307573807,177.9340665380824
500,5338.677007,61.47327032381933,169.84295266809963
501,5506.270405,63.073632619160676,171.8804591240414
502,5319.7421,60.77474369766422,164.43559529251226
503,5741.794164,65.3880983542405,175.39813658172912
504,5494.14699,63.200558868157565,174.16000621436856
505,5373.592897,62.34099880285162,175.6105799040352
506,5601.12371,64.25053830616943,175.7450738987815
507,5579.518756,63.74050557466227,172.4451593799804
508,5524.720989,63.57865864801809,175.3931707120553
509,5555.852635,63.64808521670812,173.49313260950356
510,5625.045966,64.15961251545387,172.84229464158315
511,5370.237319,60.969694883857436,162.17717225357998
512,5595.226027,63.989584565790274,173.6270100956738
513,5258.600512,61.73968290453863,179.18011971092227
514,5692.77946,65.49179809269505,180.51969257822864
515,5612.981275,64.27866215495692,175.03818197803227
516,5577.492766,64.20351125439316,177.24404871533307
517,5367.924159,61.48182061166515,167.4911928337692
518,5559.384845,63.839361387854254,175.11154349781245
519,5188.111351,60.510102501496796,172.7584124153867
520,5497.849578,63.96602213344682,181.50608985441926
521,5679.791212,64.99194196566789,176.60348528876048
522,5336.140404,61.02691506776623,165.5907836981342
523,5461.869747,62.72542555200747,172.09844326259199
524,5618.10913,64.0676731759099,172.50097090375857
525,5616.438143,64.53320634123443,177.29555147391065
526,5668.92689,65.08440372168288,178.43346301155378
527,5541.984539,63.62340201192236,174.4019752191045
528,5627.449431,64.31107317228128,174.15661249876683
529,5479.623796,62.52836249130028,168.64830855854945
530,5387.141192,61.673271787542724,167.80428521170202
531,5237.321407,60.34232623917181,166.97981179123946
532,5278.283358,60.89521784838421,169.09523198536002
533,5522.634254,62.885061364809125,168.63109244667086
534,5409.669211,62.327189455957615,172.46612694021925
535,5403.437906,61.78710210226739,167.5845288206337
536,5442.151821,63.21363794932454,178.6237277822052
537,5508.968697,62.92320471441437,170.1513224140682
538,5433.651967,61.89685401196202,166.16420956646985
539,5383.592227,61.63549236138145,167.7222380108593
540,5520.923492,63.42294126727528,174.15245498973593
541,5485.750924,62.852988409393696,171.38397379767747
542,5518.564511,63.37389807503504,173.85860485097294
543,5340.584947,61.62414420023044,171.19269639649798
544,5402.731129,61.76617820770189,167.43418802943367
545,5671.690931,64.99447809477765,177.30387005946707
546,5473.975733,63.039405332037774,174.2294089031089
547,5415.966773,62.23210137459499,170.990449322662
548,5430.581333,62.397295007692755,171.4245056241456
549,5666.784839,65.05305875121215,178.29851757028123
550,5460.085538,62.36449883753656,168.6378602027011
551,5597.170133,64.27344239339686,176.303579529809
552,5525.788682,63.57967454925746,175.3143553031027
553,5579.349055,64.01281711066937,175.18241649277405
554,5481.153622,62.94188052077457,172.65600336800168
555,5556.197433,63.694863108487084,173.93217834987706
556,5668.475089,64.67669645767523,174.3940404677541
557,5510.240174,62.92218915099588,170.0352103842087
558,5252.544469,60.100776702078065,163.29572795051178
559,5535.660906,63.47949518405941,173.48987633210388
560,5788.513562,66.24871139846778,180.11098379624335
561,5614.092699,64.07918819383457,172.9508236706705
562,5505.591716,63.1721487950622,172.92217825693206
563,5469.204315,62.79952224702767,172.2281962492465
564,5741.255487,65.6017252229452,177.57929498234145
565,5617.583466,64.30944194576968,174.9624639648504
566,5684.067653,65.08648223533731,177.19251796423978
567,5785.59671,66.23281807131586,180.19512151929638
568,5473.318794,62.65768995282779,170.46700006934188
569,5482.605544,63.85939878469133,181.71019255214208
570,5449.479119,62.62162151513185,172.09295526138814
571,5778.039393,66.12788895070302,179.77560678820072
572,5659.50906,64.82777100918466,176.65195505836726
573,5572.214255,63.79205731525579,173.56938526081848
574,5742.711615,65.85520819011438,179.99278068821994
575,5507.853423,63.30182631220923,174.0304778760247
576,5590.732575,64.10803694638798,175.18598823432743
577,5597.220987,64.04498878078562,174.01480554301992
578,5618.650467,64.22461345403396,174.02526229019315
579,5535.467222,63.4027272183494,172.73833704177704
580,5587.130509,64.07136634086936,175.1194543074289
581,5518.666871,63.23749593268242,172.4860534042829
582,5353.984745,62.081723343515826,174.65183803867302
